sample_name	amplicon	readsout
16M6181	BRCA1_MCPV2_4	1920
16M6181	BRCA1_MCPV2_5	1077
16M6181	BRCA1_MCPV2_6	1731
16M6181	BRCA1_MCPV2_8	1586
16M6181	BRCA1_MCPV2_9	883
16M6181	BRCA1_MCPV2_10	1673
16M6181	BRCA1_MCPV2_11	1438
16M6181	BRCA1_MCPV2_12	905
16M6181	BRCA1_MCPV2_13	1354
16M6181	BRCA1_MCPV2_14	1543
16M6181	BRCA1_MCPV2_15	1136
16M6181	BRCA1_MCPV2_16	1381
16M6181	BRCA1_MCPV2_17	819
16M6181	BRCA1_MCPV2_18	1493
16M6181	BRCA1_MCPV2_19	1426
16M6181	BRCA1_MCPV2_20	1264
16M6181	BRCA1_MCPV2_21	1857
16M6181	BRCA1_MCPV2_22	1430
16M6181	BRCA1_MCPV2_23	1602
16M6181	BRCA1_MCPV2_24	1269
16M6181	BRCA1_MCPV2_25	1412
16M6181	BRCA1_MCPV2_26	1582
16M6181	BRCA1_MCPV2_27	991
16M6181	BRCA1_MCPV2_28	1429
16M6181	BRCA1_MCPV2_29	1337
16M6181	BRCA1_MCPV2_30	1388
16M6181	BRCA1_MCPV2_31	1359
16M6181	BRCA1_MCPV2_32	1080
16M6181	BRCA1_MCPV2_33	1551
16M6181	BRCA1_MCPV2_34	1256
16M6181	BRCA1_MCPV2_35	1553
16M6181	BRCA1_MCPV2_36	1739
16M6181	BRCA1_MCPV2_37	1500
16M6181	BRCA1_MCPV2_38	1530
16M6181	BRCA1_MCPV2_39	1625
16M6181	BRCA1_MCPV2_40	1502
16M6181	BRCA1_MCPV2_41	486
16M6181	BRCA1_MCPV2_42	1627
16M6181	BRCA1_MCPV2_43	1260
16M6181	BRCA1_MCPV2_44	1379
16M6181	BRCA1_MCPV2_45r_1	1265
16M6181	BRCA1_MCPV2_46	1720
16M6181	BRCA1_MCPV2_47	1529
16M6181	BRCA1_MCPV2_48	1775
16M6181	BRCA1_MCPV2_49	1655
16M6181	BRCA1_MCPV2_50	1961
16M6181	BRCA1_MCPV2_51	1703
16M6181	BRCA1_MCPV2_52	1797
16M6181	BRCA1_MCPV2_53	1543
16M6181	BRCA1_MCPV2_54	1578
16M6181	BRCA1_MCPV2_55	1473
16M6181	BRCA1_MCPV2_56r_1	453
16M6181	BRCA1_MCPV2_57	2657
16M6181	BRCA1_MCPV2_58	1010
16M6181	BRCA1_MCPV2_59	1442
16M6181	BRCA1_MCPV2_60	1234
16M6181	BRCA1_MCPV2_61	1020
16M6181	BRCA1_MCPV2_62r_2	2117
16M6181	BRCA1_MCPV2_62r_2_2	793
16M6181	BRCA1_MCPV2_64	1264
16M6181	BRCA1_MCPV2_66r_1	1058
16M6181	Off_target_BRCA1_66r1	1412
16M6181	Off_target_20_BRCA1_18	0
16M6184	Off_target_2_BRCA1_18	0
16M6184	Off_target_6_BRCA1_18	0
16M6184	Off_target_9_PTEN_9_5	233
16M6184	Off_target_9_PTEN_5_2	357
16M6184	PTEN_1_1	1685
16M6184	PTEN_1_2	1469
16M6184	PTEN_2_1	868
16M6184	PTEN_2_2	1674
16M6184	PTEN_3_1	941
16M6184	PTEN_4_1	1204
16M6184	PTEN_4_2	1837
16M6184	PTEN_5_1	1725
16M6184	PTEN_5_2	1376
16M6184	PTEN_5_3	1603
16M6184	PTEN_6_1	1826
16M6184	PTEN_6_2	1486
16M6184	PTEN_6_3r_1	1946
16M6184	PTEN_7_1	1088
16M6184	PTEN_7_2	1350
16M6184	PTEN_7_3	2069
16M6184	PTEN_8_1	1621
16M6184	PTEN_8_2	1638
16M6184	PTEN_8_3	1751
16M6184	PTEN_9_2	1413
16M6184	PTEN_9_3	1046
16M6184	PTEN_9_4	2022
16M6184	PTEN_9_5	1203
16M6184	BRCA2_MCPV2_1	1268
16M6184	BRCA2_MCPV2_2	1452
16M6184	BRCA2_MCPV2_3	1750
16M6184	BRCA2_MCPV2_4	1959
16M6184	BRCA2_MCPV2_5	1508
16M6184	BRCA2_MCPV2_6r_2	753
16M6184	BRCA2_MCPV2_7	1866
16M6184	BRCA2_MCPV2_8	1240
16M6184	BRCA2_MCPV2_9	2337
16M6184	BRCA2_MCPV2_10	2106
16M6184	BRCA2_MCPV2_11	1299
16M6184	BRCA2_MCPV2_12	680
16M6184	BRCA2_MCPV2_13	1259
16M6184	BRCA2_MCPV2_14	1299
16M6184	BRCA2_MCPV2_15	1838
16M6184	BRCA2_MCPV2_16	1698
16M6184	BRCA2_MCPV2_17	2384
16M6184	BRCA2_MCPV2_18	1414
16M6184	BRCA2_MCPV2_19	1590
16M6184	BRCA2_MCPV2_20	1325
16M6184	BRCA2_MCPV2_21	1646
16M6184	BRCA2_MCPV2_22	1320
16M6184	BRCA2_MCPV2_23	1478
16M6184	BRCA2_MCPV2_24r_1	1641
16M6184	BRCA2_MCPV2_25	1087
16M6184	BRCA2_MCPV2_26	1903
16M6184	BRCA2_MCPV2_27	1317
16M6184	BRCA2_MCPV2_28	1347
16M6184	BRCA2_MCPV2_29	1448
16M6184	BRCA2_MCPV2_30	1530
16M6184	BRCA2_MCPV2_31	1502
16M6184	BRCA2_MCPV2_32	1579
16M6184	BRCA2_MCPV2_33	1679
16M6184	BRCA2_MCPV2_34	1386
16M6184	BRCA2_MCPV2_35	1753
16M6184	BRCA2_MCPV2_36	2115
16M6184	BRCA2_MCPV2_37r_1	855
16M6184	BRCA2_MCPV2_38	1772
16M6184	BRCA2_MCPV2_39	1237
16M6184	BRCA2_MCPV2_40	1330
16M6184	BRCA2_MCPV2_41	1128
16M6184	BRCA2_MCPV2_42	1145
16M6184	BRCA2_MCPV2_43	1752
16M6184	BRCA2_MCPV2_44	1223
16M6184	BRCA2_MCPV2_45r_1	1142
16M6184	BRCA2_MCPV2_46	1167
16M6184	BRCA2_MCPV2_46a	838
16M6184	BRCA2_MCPV2_47	814
16M6184	BRCA2_MCPV2_48	1917
16M6184	BRCA2_MCPV2_49	1584
16M6184	BRCA2_MCPV2_50	1107
16M6184	BRCA2_MCPV2_51	1684
16M6184	BRCA2_MCPV2_52	1445
16M6184	BRCA2_MCPV2_53r_1	1190
16M6184	BRCA2_MCPV2_54r_1	1287
16M6184	BRCA2_MCPV2_55	1066
16M6184	BRCA2_MCPV2_56	1761
16M6184	BRCA2_MCPV2_57	621
16M6184	BRCA2_MCPV2_58	1924
16M6184	BRCA2_MCPV2_59	1804
16M6184	BRCA2_MCPV2_60	1578
16M6184	BRCA2_MCPV2_61	1436
16M6184	BRCA2_MCPV2_62	1409
16M6184	BRCA2_MCPV2_63	1411
16M6184	BRCA2_MCPV2_64	2017
16M6184	BRCA2_MCPV2_65	1636
16M6184	BRCA2_MCPV2_66	1492
16M6184	BRCA2_MCPV2_67r_1	1502
16M6184	BRCA2_MCPV2_68	1026
16M6184	BRCA2_MCPV2_69	1576
16M6184	BRCA2_MCPV2_70r_1	1716
16M6184	BRCA2_MCPV2_71	1356
16M6184	BRCA2_MCPV2_72	1745
16M6184	BRCA2_MCPV2_73	1571
16M6184	BRCA2_MCPV2_74	1614
16M6184	BRCA2_MCPV2_75	1729
16M6184	BRCA2_MCPV2_76	2006
16M6184	BRCA2_MCPV2_77r_2	386
16M6184	BRCA2_MCPV2_78	497
16M6184	BRCA2_MCPV2_79	1507
16M6184	BRCA2_MCPV2_80	828
16M6184	BRCA2_MCPV2_81	1809
16M6184	BRCA2_MCPV2_82	1431
16M6184	BRCA2_MCPV2_83	1360
16M6184	BRCA2_MCPV2_84r_1	1424
16M6184	BRCA2_MCPV2_85	1874
16M6184	BRCA2_MCPV2_86	1299
16M6184	BRCA2_MCPV2_87r_1	1196
16M6184	BRCA2_MCPV2_88	1341
16M6184	BRCA2_MCPV2_89	1581
16M6184	BRCA2_MCPV2_90	460
16M6184	BRCA2_MCPV2_91	1402
16M6184	BRCA2_MCPV2_92	1451
16M6184	BRCA2_MCPV2_93	1418
16M6184	BRCA2_MCPV2_94	1305
16M6184	BRCA2_MCPV2_95	1783
16M6184	BRCA2_MCPV2_96r_1	1732
16M6184	BRCA2_MCPV2_97	1438
16M6184	BRCA2_MCPV2_98r_1	1240
16M6184	BRCA2_MCPV2_99	845
16M6184	BRCA2_MCPV2_100r_1	1286
16M6184	BRCA2_MCPV2_101	554
16M6184	BRCA2_MCPV2_102	1740
16M6184	BRCA2_MCPV2_103	1207
16M6184	BRCA2_MCPV2_104	1384
16M6184	BRCA2_MCPV2_105	1576
16M6184	BRCA2_MCPV2_106	1624
16M6184	BRCA2_MCPV2_107	2051
16M6184	BRCA2_MCPV2_108	1853
16M6184	BRCA2_MCPV2_109	1318
16M6184	BRCA2_MCPV2_110	1293
16M6184	BRCA2_MCPV2_111	1828
16M6184	BRCA2_MCPV2_112r_1	2338
16M6184	BRCA2_MCPV2_113	1310
16M6184	BRCA2_MCPV2_114	2395
16M6184	BRCA2_MCPV2_115	2615
16M6184	BRCA2_MCPV2_116	1566
16M6184	BRCA2_MCPV2_117	1377
16M6184	BRCA2_MCPV2_118r_1	811
16M6184	BRCA2_MCPV2_119	1064
16M6184	BRCA2_MCPV2_120	1479
16M6184	BRCA2_MCPV2_121	1485
16M6184	Off_target_13_BRCA1_18	2
16M6184	TP53_MCPV2_1	2646
16M6184	TP53_MCPV2_2r_1	2230
16M6184	TP53_MCPV2_3	1304
16M6184	TP53_MCPV2_4r_1	1685
16M6184	TP53_MCPV2_5r_1	1503
16M6184	TP53_MCPV2_6	1732
16M6184	TP53_MCPV2_8	1959
16M6184	TP53_MCPV2_9	1476
16M6184	TP53_MCPV2_10	1902
16M6184	TP53_MCPV2_11r_1	1059
16M6184	TP53_MCPV2_12	2195
16M6184	TP53_MCPV2_13	1520
16M6184	TP53_MCPV2_14	1426
16M6184	TP53_MCPV2_15	1582
16M6184	TP53_MCPV2_16	1404
16M6184	TP53_MCPV2_17	1162
16M6184	TP53_MCPV2_18	2026
16M6184	TP53_MCPV2_19	1009
16M6184	TP53_MCPV2_20	1333
16M6184	TP53_MCPV2_21	1509
16M6184	BRCA1_MCPV2_1	920
16M6184	BRCA1_MCPV2_2	1729
16M6184	BRCA1_MCPV2_3	1680
16M6184	BRCA1_MCPV2_4	1865
16M6184	BRCA1_MCPV2_5	1750
16M6184	BRCA1_MCPV2_6	1903
16M6184	BRCA1_MCPV2_8	1286
16M6184	BRCA1_MCPV2_9	1031
16M6184	BRCA1_MCPV2_10	1890
16M6184	BRCA1_MCPV2_11	1421
16M6184	BRCA1_MCPV2_12	1187
16M6184	BRCA1_MCPV2_13	1438
16M6184	BRCA1_MCPV2_14	1838
16M6184	BRCA1_MCPV2_15	1198
16M6184	BRCA1_MCPV2_16	1584
16M6184	BRCA1_MCPV2_17	999
16M6184	BRCA1_MCPV2_18	1720
16M6184	BRCA1_MCPV2_19	1647
16M6184	BRCA1_MCPV2_20	1399
16M6184	BRCA1_MCPV2_21	2057
16M6184	BRCA1_MCPV2_22	1548
16M6184	BRCA1_MCPV2_23	1497
16M6184	BRCA1_MCPV2_24	1310
16M6184	BRCA1_MCPV2_25	1615
16M6184	BRCA1_MCPV2_26	1688
16M6184	BRCA1_MCPV2_27	1049
16M6184	BRCA1_MCPV2_28	1455
16M6184	BRCA1_MCPV2_29	1418
16M6184	BRCA1_MCPV2_30	1217
16M6184	BRCA1_MCPV2_31	1566
16M6184	BRCA1_MCPV2_32	1016
16M6184	BRCA1_MCPV2_33	1712
16M6184	BRCA1_MCPV2_34	1342
16M6184	BRCA1_MCPV2_35	1633
16M6184	BRCA1_MCPV2_36	2059
16M6184	BRCA1_MCPV2_37	1584
16M6184	BRCA1_MCPV2_38	1661
16M6184	BRCA1_MCPV2_39	1572
16M6184	BRCA1_MCPV2_40	1473
16M6184	BRCA1_MCPV2_41	497
16M6184	BRCA1_MCPV2_42	1743
16M6184	BRCA1_MCPV2_43	1319
16M6184	BRCA1_MCPV2_44	1379
16M6184	BRCA1_MCPV2_45r_1	1394
16M6184	BRCA1_MCPV2_46	2051
16M6184	BRCA1_MCPV2_47	1615
16M6184	BRCA1_MCPV2_48	1800
16M6184	BRCA1_MCPV2_49	1766
16M6184	BRCA1_MCPV2_50	2070
16M6184	BRCA1_MCPV2_51	1807
16M6184	BRCA1_MCPV2_52	1650
16M6184	BRCA1_MCPV2_53	1693
16M6184	BRCA1_MCPV2_54	1652
16M6184	BRCA1_MCPV2_55	1562
16M6184	BRCA1_MCPV2_56r_1	536
16M6184	BRCA1_MCPV2_57	2751
16M6184	BRCA1_MCPV2_58	1170
16M6184	BRCA1_MCPV2_59	1664
16M6184	BRCA1_MCPV2_60	1342
16M6184	BRCA1_MCPV2_61	975
16M6184	BRCA1_MCPV2_62r_2	2469
16M6184	BRCA1_MCPV2_62r_2_2	862
16M6184	BRCA1_MCPV2_64	1242
16M6184	BRCA1_MCPV2_66r_1	1414
16M6184	Off_target_BRCA1_66r1	1350
16M6184	Off_target_20_BRCA1_18	0
16M6185	Off_target_2_BRCA1_18	0
16M6185	Off_target_6_BRCA1_18	0
16M6185	Off_target_9_PTEN_9_5	432
16M6185	Off_target_9_PTEN_5_2	477
16M6185	PTEN_1_1	1577
16M6185	PTEN_1_2	1520
16M6185	PTEN_2_1	833
16M6185	PTEN_2_2	1549
16M6185	PTEN_3_1	816
16M6185	PTEN_4_1	1217
16M6185	PTEN_4_2	1817
16M6185	PTEN_5_1	1517
16M6185	PTEN_5_2	1145
16M6185	PTEN_5_3	1706
16M6185	PTEN_6_1	1551
16M6185	PTEN_6_2	1418
16M6185	PTEN_6_3r_1	1705
16M6185	PTEN_7_1	1335
16M6185	PTEN_7_2	1639
16M6185	PTEN_7_3	2067
16M6185	PTEN_8_1	1388
16M6185	PTEN_8_2	1644
16M6185	PTEN_8_3	1746
16M6185	PTEN_9_2	1329
16M6185	PTEN_9_3	1008
16M6185	PTEN_9_4	2133
16M6185	PTEN_9_5	908
16M6185	BRCA2_MCPV2_1	1254
16M6185	BRCA2_MCPV2_2	1452
16M6185	BRCA2_MCPV2_3	1422
16M6185	BRCA2_MCPV2_4	1757
16M6185	BRCA2_MCPV2_5	1215
16M6185	BRCA2_MCPV2_6r_2	612
16M6185	BRCA2_MCPV2_7	1837
16M6185	BRCA2_MCPV2_8	1314
16M6185	BRCA2_MCPV2_9	2199
16M6185	BRCA2_MCPV2_10	2250
16M6185	BRCA2_MCPV2_11	1252
16M6185	BRCA2_MCPV2_12	556
16M6185	BRCA2_MCPV2_13	1276
16M6185	BRCA2_MCPV2_14	1143
16M6185	BRCA2_MCPV2_15	1586
16M6185	BRCA2_MCPV2_16	1357
16M6185	BRCA2_MCPV2_17	1780
16M6185	BRCA2_MCPV2_18	1274
16M6185	BRCA2_MCPV2_19	1399
16M6185	BRCA2_MCPV2_20	1199
16M6185	BRCA2_MCPV2_21	1481
16M6185	BRCA2_MCPV2_22	1284
16M6185	BRCA2_MCPV2_23	1307
16M6185	BRCA2_MCPV2_24r_1	1440
16M6185	BRCA2_MCPV2_25	1020
16M6185	BRCA2_MCPV2_26	1704
16M6185	BRCA2_MCPV2_27	1427
16M6185	BRCA2_MCPV2_28	1246
16M6185	BRCA2_MCPV2_29	1334
16M6185	BRCA2_MCPV2_30	1319
16M6185	BRCA2_MCPV2_31	1413
16M6185	BRCA2_MCPV2_32	1592
16M6185	BRCA2_MCPV2_33	1490
16M6185	BRCA2_MCPV2_34	1433
16M6185	BRCA2_MCPV2_35	1575
16M6185	BRCA2_MCPV2_36	1786
16M6185	BRCA2_MCPV2_37r_1	691
16M6185	BRCA2_MCPV2_38	1601
16M6185	BRCA2_MCPV2_39	1588
16M6185	BRCA2_MCPV2_40	1588
16M6185	BRCA2_MCPV2_41	951
16M6185	BRCA2_MCPV2_42	1065
16M6185	BRCA2_MCPV2_43	1584
16M6185	BRCA2_MCPV2_44	1220
16M6185	BRCA2_MCPV2_45r_1	1199
16M6185	BRCA2_MCPV2_46	1046
16M6185	BRCA2_MCPV2_46a	780
16M6185	BRCA2_MCPV2_47	764
16M6185	BRCA2_MCPV2_48	1934
16M6185	BRCA2_MCPV2_49	1608
16M6185	BRCA2_MCPV2_50	1176
16M6185	BRCA2_MCPV2_51	1616
16M6185	BRCA2_MCPV2_52	1325
16M6185	BRCA2_MCPV2_53r_1	1221
16M6185	BRCA2_MCPV2_54r_1	1270
16M6185	BRCA2_MCPV2_55	863
16M6185	BRCA2_MCPV2_56	1591
16M6185	BRCA2_MCPV2_57	577
16M6185	BRCA2_MCPV2_58	1763
16M6185	BRCA2_MCPV2_59	1517
16M6185	BRCA2_MCPV2_60	1133
16M6185	BRCA2_MCPV2_61	1147
16M6185	BRCA2_MCPV2_62	1184
16M6185	BRCA2_MCPV2_63	1311
16M6185	BRCA2_MCPV2_64	1801
16M6185	BRCA2_MCPV2_65	1427
16M6185	BRCA2_MCPV2_66	1471
16M6185	BRCA2_MCPV2_67r_1	1433
16M6185	BRCA2_MCPV2_68	1100
16M6185	BRCA2_MCPV2_69	1512
16M6185	BRCA2_MCPV2_70r_1	1671
16M6185	BRCA2_MCPV2_71	1097
16M6185	BRCA2_MCPV2_72	1483
16M6185	BRCA2_MCPV2_73	1331
16M6185	BRCA2_MCPV2_74	1558
16M6185	BRCA2_MCPV2_75	1448
16M6185	BRCA2_MCPV2_76	1672
16M6185	BRCA2_MCPV2_77r_2	292
16M6185	BRCA2_MCPV2_78	454
16M6185	BRCA2_MCPV2_79	1442
16M6185	BRCA2_MCPV2_80	768
16M6185	BRCA2_MCPV2_81	1555
16M6185	BRCA2_MCPV2_82	1550
16M6185	BRCA2_MCPV2_83	1280
16M6185	BRCA2_MCPV2_84r_1	1324
16M6185	BRCA2_MCPV2_85	1814
16M6185	BRCA2_MCPV2_86	1124
16M6185	BRCA2_MCPV2_87r_1	1012
16M6185	BRCA2_MCPV2_88	1252
16M6185	BRCA2_MCPV2_89	1204
16M6185	BRCA2_MCPV2_90	478
16M6185	BRCA2_MCPV2_91	1380
16M6185	BRCA2_MCPV2_92	1486
16M6185	BRCA2_MCPV2_93	1482
16M6185	BRCA2_MCPV2_94	1088
16M6185	BRCA2_MCPV2_95	1593
16M6185	BRCA2_MCPV2_96r_1	1263
16M6185	BRCA2_MCPV2_97	1413
16M6185	BRCA2_MCPV2_98r_1	1067
16M6185	BRCA2_MCPV2_99	834
16M6185	BRCA2_MCPV2_100r_1	1068
16M6185	BRCA2_MCPV2_101	353
16M6185	BRCA2_MCPV2_102	1794
16M6185	BRCA2_MCPV2_103	924
16M6185	BRCA2_MCPV2_104	1201
16M6185	BRCA2_MCPV2_105	1320
16M6185	BRCA2_MCPV2_106	1451
16M6185	BRCA2_MCPV2_107	1947
16M6185	BRCA2_MCPV2_108	1656
16M6185	BRCA2_MCPV2_109	1486
16M6185	BRCA2_MCPV2_110	1237
16M6185	BRCA2_MCPV2_111	1638
16M6185	BRCA2_MCPV2_112r_1	1970
16M6185	BRCA2_MCPV2_113	1268
16M6185	BRCA2_MCPV2_114	2259
16M6185	BRCA2_MCPV2_115	2026
16M6185	BRCA2_MCPV2_116	1524
16M6185	BRCA2_MCPV2_117	1293
16M6185	BRCA2_MCPV2_118r_1	790
16M6185	BRCA2_MCPV2_119	939
16M6185	BRCA2_MCPV2_120	1520
16M6185	BRCA2_MCPV2_121	1192
16M6185	Off_target_13_BRCA1_18	0
16M6185	TP53_MCPV2_1	2559
16M6185	TP53_MCPV2_2r_1	1894
16M6185	TP53_MCPV2_3	1320
16M6185	TP53_MCPV2_4r_1	1538
16M6185	TP53_MCPV2_5r_1	1463
16M6185	TP53_MCPV2_6	1822
16M6185	TP53_MCPV2_8	1613
16M6185	TP53_MCPV2_9	1377
16M6185	TP53_MCPV2_10	1754
16M6185	TP53_MCPV2_11r_1	1196
16M6185	TP53_MCPV2_12	2505
16M6185	TP53_MCPV2_13	1652
16M6185	TP53_MCPV2_14	1371
16M6185	TP53_MCPV2_15	1543
16M6185	TP53_MCPV2_16	1276
16M6185	TP53_MCPV2_17	1195
16M6185	TP53_MCPV2_18	2571
16M6185	TP53_MCPV2_19	1151
16M6185	TP53_MCPV2_20	1174
16M6185	TP53_MCPV2_21	1517
16M6185	BRCA1_MCPV2_1	975
16M6185	BRCA1_MCPV2_2	1551
16M6185	BRCA1_MCPV2_3	1654
16M6185	BRCA1_MCPV2_4	1593
16M6185	BRCA1_MCPV2_5	1189
16M6185	BRCA1_MCPV2_6	1841
16M6185	BRCA1_MCPV2_8	1485
16M6185	BRCA1_MCPV2_9	948
16M6185	BRCA1_MCPV2_10	1618
16M6185	BRCA1_MCPV2_11	1482
16M6185	BRCA1_MCPV2_12	1267
16M6185	BRCA1_MCPV2_13	1529
16M6185	BRCA1_MCPV2_14	1753
16M6185	BRCA1_MCPV2_15	1172
16M6185	BRCA1_MCPV2_16	1443
16M6185	BRCA1_MCPV2_17	784
16M6185	BRCA1_MCPV2_18	1588
16M6185	BRCA1_MCPV2_19	1553
16M6185	BRCA1_MCPV2_20	1422
16M6185	BRCA1_MCPV2_21	1718
16M6185	BRCA1_MCPV2_22	1400
16M6185	BRCA1_MCPV2_23	1644
16M6185	BRCA1_MCPV2_24	1199
16M6185	BRCA1_MCPV2_25	1342
16M6185	BRCA1_MCPV2_26	1543
16M6185	BRCA1_MCPV2_27	1030
16M6185	BRCA1_MCPV2_28	1369
16M6185	BRCA1_MCPV2_29	1330
16M6185	BRCA1_MCPV2_30	1149
16M6185	BRCA1_MCPV2_31	1328
16M6185	BRCA1_MCPV2_32	1091
16M6185	BRCA1_MCPV2_33	1509
16M6185	BRCA1_MCPV2_34	1295
16M6185	BRCA1_MCPV2_35	1374
16M6185	BRCA1_MCPV2_36	1699
16M6185	BRCA1_MCPV2_37	1532
16M6185	BRCA1_MCPV2_38	1381
16M6185	BRCA1_MCPV2_39	1575
16M6185	BRCA1_MCPV2_40	1514
16M6185	BRCA1_MCPV2_41	477
16M6185	BRCA1_MCPV2_42	1635
16M6185	BRCA1_MCPV2_43	1139
16M6185	BRCA1_MCPV2_44	1362
16M6185	BRCA1_MCPV2_45r_1	1276
16M6185	BRCA1_MCPV2_46	1697
16M6185	BRCA1_MCPV2_47	1562
16M6185	BRCA1_MCPV2_48	1771
16M6185	BRCA1_MCPV2_49	1741
16M6185	BRCA1_MCPV2_50	1884
16M6185	BRCA1_MCPV2_51	1818
16M6185	BRCA1_MCPV2_52	1823
16M6185	BRCA1_MCPV2_53	1520
16M6185	BRCA1_MCPV2_54	1596
16M6185	BRCA1_MCPV2_55	1509
16M6185	BRCA1_MCPV2_56r_1	506
16M6185	BRCA1_MCPV2_57	2683
16M6185	BRCA1_MCPV2_58	1175
16M6185	BRCA1_MCPV2_59	1453
16M6185	BRCA1_MCPV2_60	1234
16M6185	BRCA1_MCPV2_61	1192
16M6185	BRCA1_MCPV2_62r_2	1985
16M6185	BRCA1_MCPV2_62r_2_2	705
16M6185	BRCA1_MCPV2_64	1275
16M6185	BRCA1_MCPV2_66r_1	1332
16M6185	Off_target_BRCA1_66r1	1111
16M6185	Off_target_20_BRCA1_18	0
16M6186	Off_target_2_BRCA1_18	0
16M6186	Off_target_6_BRCA1_18	0
16M6186	Off_target_9_PTEN_9_5	349
16M6186	Off_target_9_PTEN_5_2	629
16M6186	PTEN_1_1	1868
16M6186	PTEN_1_2	1590
16M6186	PTEN_2_1	898
16M6186	PTEN_2_2	1622
16M6186	PTEN_3_1	908
16M6186	PTEN_4_1	1315
16M6186	PTEN_4_2	1865
16M6186	PTEN_5_1	1709
16M6186	PTEN_5_2	1391
16M6186	PTEN_5_3	1703
16M6186	PTEN_6_1	1671
16M6186	PTEN_6_2	1466
16M6186	PTEN_6_3r_1	1791
16M6186	PTEN_7_1	1312
16M6186	PTEN_7_2	1472
16M6186	PTEN_7_3	2117
16M6186	PTEN_8_1	1535
16M6186	PTEN_8_2	1797
16M6186	PTEN_8_3	1675
16M6186	PTEN_9_2	1312
16M6186	PTEN_9_3	989
16M6186	PTEN_9_4	2163
16M6186	PTEN_9_5	1030
16M6186	BRCA2_MCPV2_1	1246
16M6186	BRCA2_MCPV2_2	1405
16M6186	BRCA2_MCPV2_3	1626
16M6186	BRCA2_MCPV2_4	2030
16M6186	BRCA2_MCPV2_5	1499
16M6186	BRCA2_MCPV2_6r_2	711
16M6186	BRCA2_MCPV2_7	1780
16M6186	BRCA2_MCPV2_8	1285
16M6186	BRCA2_MCPV2_9	2253
16M6186	BRCA2_MCPV2_10	2226
16M6186	BRCA2_MCPV2_11	1271
16M6186	BRCA2_MCPV2_12	659
16M6186	BRCA2_MCPV2_13	1192
16M6186	BRCA2_MCPV2_14	1391
16M6186	BRCA2_MCPV2_15	1820
16M6186	BRCA2_MCPV2_16	1588
16M6186	BRCA2_MCPV2_17	2003
16M6186	BRCA2_MCPV2_18	1566
16M6186	BRCA2_MCPV2_19	1478
16M6186	BRCA2_MCPV2_20	1387
16M6186	BRCA2_MCPV2_21	1547
16M6186	BRCA2_MCPV2_22	1383
16M6186	BRCA2_MCPV2_23	1474
16M6186	BRCA2_MCPV2_24r_1	1561
16M6186	BRCA2_MCPV2_25	1070
16M6186	BRCA2_MCPV2_26	1843
16M6186	BRCA2_MCPV2_27	1424
16M6186	BRCA2_MCPV2_28	1317
16M6186	BRCA2_MCPV2_29	1358
16M6186	BRCA2_MCPV2_30	1455
16M6186	BRCA2_MCPV2_31	1551
16M6186	BRCA2_MCPV2_32	1615
16M6186	BRCA2_MCPV2_33	1638
16M6186	BRCA2_MCPV2_34	1302
16M6186	BRCA2_MCPV2_35	1616
16M6186	BRCA2_MCPV2_36	2042
16M6186	BRCA2_MCPV2_37r_1	897
16M6186	BRCA2_MCPV2_38	1620
16M6186	BRCA2_MCPV2_39	1712
16M6186	BRCA2_MCPV2_40	1696
16M6186	BRCA2_MCPV2_41	1068
16M6186	BRCA2_MCPV2_42	1010
16M6186	BRCA2_MCPV2_43	1819
16M6186	BRCA2_MCPV2_44	1284
16M6186	BRCA2_MCPV2_45r_1	1247
16M6186	BRCA2_MCPV2_46	1123
16M6186	BRCA2_MCPV2_46a	856
16M6186	BRCA2_MCPV2_47	766
16M6186	BRCA2_MCPV2_48	2059
16M6186	BRCA2_MCPV2_49	1740
16M6186	BRCA2_MCPV2_50	1265
16M6186	BRCA2_MCPV2_51	1691
16M6186	BRCA2_MCPV2_52	1435
16M6186	BRCA2_MCPV2_53r_1	1351
16M6186	BRCA2_MCPV2_54r_1	1511
16M6186	BRCA2_MCPV2_55	959
16M6186	BRCA2_MCPV2_56	1649
16M6186	BRCA2_MCPV2_57	597
16M6186	BRCA2_MCPV2_58	1880
16M6186	BRCA2_MCPV2_59	1807
16M6186	BRCA2_MCPV2_60	1510
16M6186	BRCA2_MCPV2_61	1438
16M6186	BRCA2_MCPV2_62	1262
16M6186	BRCA2_MCPV2_63	1311
16M6186	BRCA2_MCPV2_64	1807
16M6186	BRCA2_MCPV2_65	1598
16M6186	BRCA2_MCPV2_66	1538
16M6186	BRCA2_MCPV2_67r_1	1634
16M6186	BRCA2_MCPV2_68	1170
16M6186	BRCA2_MCPV2_69	1630
16M6186	BRCA2_MCPV2_70r_1	1844
16M6186	BRCA2_MCPV2_71	1001
16M6186	BRCA2_MCPV2_72	1626
16M6186	BRCA2_MCPV2_73	1532
16M6186	BRCA2_MCPV2_74	1686
16M6186	BRCA2_MCPV2_75	1539
16M6186	BRCA2_MCPV2_76	1968
16M6186	BRCA2_MCPV2_77r_2	368
16M6186	BRCA2_MCPV2_78	513
16M6186	BRCA2_MCPV2_79	1637
16M6186	BRCA2_MCPV2_80	821
16M6186	BRCA2_MCPV2_81	1852
16M6186	BRCA2_MCPV2_82	1871
16M6186	BRCA2_MCPV2_83	1549
16M6186	BRCA2_MCPV2_84r_1	1430
16M6186	BRCA2_MCPV2_85	1945
